frame,time_ms,fps,node_count,draw_calls,rendered_objects,primitives,queue_size,loaded_cells,async_requests,cam_x,cam_y,cam_z,memory_static,segment,mid_instances,mid_mesh_types,vram_mb,texture_mem_mb,promoted_objects,stream_total_ms,phase_unload_us,phase_async_us,phase_inst_us,phase_promo_us,phase_coll_us,phase_defer_us,phase_queue_us,phase_cellupd_us
6361,15.04,82.0,7149,1025,1755,894421,0,128,1,-175.5,80.0,994.7,2612365346,4,16108,816,2533.7,2270.2,395,0.41,1,12,24,17,310,3,2,0
6362,7.42,82.0,7149,1025,1756,894423,0,128,1,-175.5,80.0,994.7,2612368414,4,16108,816,2533.7,2270.2,395,7.32,1,17,16,7169,7,68,3,0
6363,13.48,82.0,7149,1024,1754,889813,0,128,1,-175.5,80.0,994.7,2612365954,4,16108,816,2533.7,2270.2,395,0.34,1,11,18,6,264,2,2,0
6364,7.39,82.0,7149,1107,1840,910170,0,128,1,-175.5,80.0,994.7,2612369334,4,16108,816,2533.7,2270.2,395,7.28,1,9,24,7187,5,2,2,0
6365,13.65,82.0,7149,1107,1839,910168,0,128,1,-175.5,80.0,994.7,2612369218,4,16108,816,2533.7,2270.2,395,0.33,1,9,24,5,255,2,2,0
6366,7.65,82.0,7149,1107,1840,910170,0,128,1,-175.5,80.0,994.7,2612366974,4,16108,816,2533.7,2270.2,395,7.58,0,9,34,7436,6,60,3,0
6367,13.91,82.0,7149,1112,1843,910504,0,128,1,-175.5,80.0,994.7,2612367170,4,16108,816,2533.7,2270.2,395,0.30,1,10,16,5,237,2,1,0
6368,7.49,82.0,7149,1112,1844,910506,0,128,1,-175.5,80.0,994.7,2612370254,4,16108,816,2533.7,2270.2,395,7.34,2,18,20,7240,6,2,2,0
6369,13.68,82.0,7149,1112,1843,910504,0,128,1,-175.5,80.0,994.7,2612370450,4,16108,816,2533.7,2270.2,395,0.32,0,8,16,5,246,2,1,0
6370,7.50,82.0,7149,1116,1848,910522,0,128,1,-175.5,80.0,994.7,2612368190,4,16108,816,2533.7,2270.2,395,7.11,1,11,29,6924,9,67,6,0
6371,14.25,82.0,7149,1119,1851,910952,0,128,1,-175.5,80.0,994.7,2612368386,4,16108,816,2533.7,2270.2,395,0.32,1,9,16,5,251,2,2,0
6372,7.74,82.0,7149,1123,1857,912594,0,128,1,-175.5,80.0,994.7,2612371486,4,16108,816,2533.7,2270.2,395,7.59,1,10,16,7514,7,3,3,0
6373,13.82,82.0,7149,1123,1856,912592,0,128,1,-175.5,80.0,994.7,2612371682,4,16108,816,2533.7,2270.2,395,0.33,1,9,17,6,259,2,1,0
6374,7.87,82.0,7149,1130,1862,913554,0,128,1,-175.5,80.0,994.7,2612369406,4,16108,816,2533.7,2270.2,395,7.45,1,23,17,7303,6,58,2,0
6375,13.60,91.0,7149,1164,1895,914482,0,128,1,-175.5,80.0,994.7,2612369602,4,16108,816,2533.7,2270.2,395,0.32,1,10,17,5,248,2,1,0
6376,7.79,91.0,7149,1119,1850,834014,0,128,1,-175.5,80.0,994.7,2612372718,4,16108,816,2533.7,2270.2,395,7.14,1,9,16,7072,4,1,2,0
6377,14.13,91.0,7149,1121,1850,828052,0,128,1,-175.5,80.0,994.7,2612373918,4,16108,816,2533.7,2270.2,395,0.35,1,9,23,6,274,3,1,0
6378,7.72,91.0,7149,1155,1887,831742,0,128,1,-175.5,80.0,994.7,2612371626,4,16108,816,2533.7,2270.2,395,7.92,1,14,16,7775,8,63,2,0
6379,14.83,91.0,7149,1165,1896,831990,0,128,1,-175.5,80.0,994.7,2612371822,4,16108,816,2533.7,2270.2,395,0.33,1,9,16,6,256,2,2,0
6380,7.82,91.0,7149,1169,1901,832328,0,128,1,-175.5,80.0,994.7,2612374954,4,16108,816,2533.7,2270.2,395,7.11,1,9,17,7033,7,2,2,0
6381,13.47,91.0,7149,1169,1900,832326,0,128,1,-175.5,80.0,994.7,2612375150,4,16108,816,2533.7,2270.2,395,0.32,1,9,16,5,255,2,1,0
6382,7.84,91.0,7149,1166,1898,832242,0,128,1,-175.5,80.0,994.7,2612372842,4,16108,816,2533.7,2270.2,395,7.20,1,9,21,7076,4,47,2,0
6383,14.11,91.0,7149,1182,1924,830864,0,128,1,-175.5,80.0,994.7,2612373038,4,16108,816,2533.7,2270.2,395,0.35,1,10,19,6,276,3,2,0
6384,7.64,91.0,7149,1181,1924,830722,0,128,1,-175.5,80.0,994.7,2612376186,4,16108,816,2533.7,2270.2,395,7.43,1,9,16,7359,8,2,2,0
6385,13.69,91.0,7149,1181,1923,830720,0,128,1,-175.5,80.0,994.7,2612376382,4,16108,816,2533.7,2270.2,395,0.32,1,9,15,5,255,2,2,0
6386,7.85,91.0,7149,1181,1924,830722,0,128,1,-175.5,80.0,994.7,2612374058,4,16108,816,2533.7,2270.2,395,7.24,1,9,15,7107,5,55,2,0
6387,14.01,91.0,7149,1192,1936,831784,0,128,1,-175.5,80.0,994.7,2612374254,4,16108,816,2533.7,2270.2,395,0.34,1,9,17,5,265,2,1,0
6388,7.83,91.0,7149,1202,1946,836368,0,128,1,-175.5,80.0,994.7,2612377418,4,16108,816,2533.7,2270.2,395,6.96,1,9,16,6886,7,2,3,0
6389,13.62,91.0,7149,1225,1965,837686,0,128,1,-175.5,80.0,994.7,2612377614,4,16108,816,2533.7,2270.2,395,0.37,1,10,17,5,299,4,2,0
6390,8.15,91.0,7149,1229,1970,838024,0,128,1,-175.5,80.0,994.7,2612375634,4,16108,816,2533.7,2270.2,395,7.57,2,9,16,7427,6,72,2,0
6391,15.01,91.0,7149,1229,1969,838022,0,128,1,-175.5,80.0,994.7,2612375470,4,16108,816,2533.7,2270.2,395,0.33,1,9,17,6,263,2,2,0
6392,7.57,91.0,7149,1233,1974,838360,0,128,1,-175.5,80.0,994.7,2612378650,4,16108,816,2533.7,2270.2,395,7.36,1,9,16,7282,8,2,2,0
6393,13.73,91.0,7149,1233,1973,838358,0,128,1,-175.5,80.0,994.7,2612378846,4,16108,816,2533.7,2270.2,395,0.31,1,9,16,5,242,2,1,0
6394,7.51,91.0,7149,1234,1975,838378,0,128,1,-175.5,80.0,994.7,2612376490,4,16108,816,2533.7,2270.2,395,7.00,1,10,16,6868,6,60,2,0
6395,13.10,91.0,7149,1247,1980,838169,0,128,1,-175.5,80.0,994.7,2612376686,4,16108,816,2533.7,2270.2,395,0.34,1,10,17,6,273,3,1,0
6396,7.49,91.0,7149,1243,1975,837973,0,128,1,-175.5,80.0,994.7,2612379882,4,16108,816,2533.7,2270.2,395,7.16,2,9,16,7086,4,3,2,0
6397,14.44,91.0,7149,1242,1970,837245,0,128,1,-175.5,80.0,994.7,2612380078,4,16108,816,2533.7,2270.2,395,0.32,1,9,16,5,250,3,1,0
6398,7.52,91.0,7149,1238,1971,837431,0,128,1,-175.5,80.0,994.7,2612377706,4,16108,816,2533.7,2270.2,395,7.72,1,10,29,7578,7,61,2,0
6399,13.80,91.0,7149,1238,1970,837429,0,128,1,-175.5,80.0,994.7,2612377902,4,16108,816,2533.7,2270.2,395,0.33,1,18,17,6,257,2,1,0
6400,7.70,91.0,7149,1238,1971,837431,0,128,1,-175.5,80.0,994.7,2612381114,4,16108,816,2533.7,2270.2,395,7.85,1,9,16,7767,5,3,5,0
6401,14.55,91.0,7149,1242,1974,838993,0,128,1,-175.5,80.0,994.7,2612381310,4,16108,816,2533.7,2270.2,395,0.37,2,13,20,6,272,2,2,0
6402,7.55,91.0,7149,1296,2029,843519,0,128,1,-175.5,80.0,994.7,2612378922,4,16108,816,2533.7,2270.2,395,8.05,1,9,18,7963,0,0,0,0
6403,15.13,91.0,7149,1372,2106,894587,0,128,1,-175.5,80.0,994.7,2612379118,4,16108,816,2533.7,2270.2,395,0.33,1,10,17,5,258,2,1,0
6404,7.62,91.0,7149,1374,2109,894729,0,128,1,-175.5,80.0,994.7,2612382346,4,16108,816,2533.7,2270.2,395,7.74,1,10,33,7642,7,3,3,0
6405,14.22,91.0,7149,1389,2124,895549,0,128,1,-175.5,80.0,994.7,2612382542,4,16108,816,2533.7,2270.2,395,0.31,1,9,16,5,247,2,1,0
6406,7.58,91.0,7149,1427,2161,898635,0,128,1,-175.5,80.0,994.7,2612380138,4,16108,816,2533.7,2270.2,395,7.12,2,9,16,6990,3,60,2,0
6407,13.77,91.0,7149,1427,2160,898633,0,128,1,-175.5,80.0,994.7,2612380334,4,16108,816,2533.7,2270.2,395,0.32,1,10,15,6,252,2,1,0
6408,7.54,91.0,7149,1428,2162,898705,0,128,1,-175.5,80.0,994.7,2612383578,4,16108,816,2533.7,2270.2,395,7.74,1,10,16,7666,8,3,2,0
6409,14.81,91.0,7149,1464,2197,900137,0,128,1,-175.5,80.0,994.7,2612380942,4,16108,816,2533.7,2270.2,395,0.32,1,10,18,5,245,3,1,0
6410,7.67,91.0,7149,1534,2273,904302,0,128,1,-175.5,80.0,994.7,2612384202,4,16108,816,2533.7,2270.2,395,7.42,1,9,17,7293,6,59,1,0
6411,14.23,91.0,7149,1539,2279,904808,0,128,1,-175.5,80.0,994.7,2612381550,4,16108,816,2533.7,2270.2,395,0.34,1,10,18,6,263,3,1,0
6412,8.08,91.0,7149,1546,2287,905485,0,128,1,-175.5,80.0,994.7,2612384810,4,16108,816,2533.7,2270.2,395,7.11,1,9,17,7030,6,2,2,0
6413,14.30,91.0,7149,1604,2347,908274,0,128,1,-175.5,80.0,994.7,2612382158,4,16108,816,2533.7,2270.2,395,0.33,1,9,15,5,260,3,1,0
6414,7.51,91.0,7149,1605,2351,908538,0,128,1,-175.5,80.0,994.7,2612385434,4,16108,816,2533.7,2270.2,395,7.15,1,13,20,7011,5,52,2,0
6415,14.06,91.0,7149,1629,2375,912866,0,128,1,-175.5,80.0,994.7,2612382766,4,16108,816,2533.7,2270.2,395,0.43,1,12,19,6,348,3,1,0
6416,8.46,91.0,7149,1802,2548,937444,0,128,1,-175.5,80.0,994.7,2612386042,4,16108,816,2533.7,2270.2,395,7.27,2,10,18,7192,5,2,2,0
6417,14.20,91.0,7149,1810,2557,937572,0,128,1,-175.5,80.0,994.7,2612383374,4,16108,816,2533.7,2270.2,395,0.34,1,10,16,5,274,3,1,0
6418,7.90,91.0,7149,1822,2568,938324,0,128,1,-175.5,80.0,994.7,2612386666,4,16108,816,2533.7,2270.2,395,6.84,1,9,27,6706,4,50,2,0
6419,14.72,91.0,7149,1837,2583,939626,0,128,1,-175.5,80.0,994.7,2612383982,4,16108,816,2533.7,2270.2,395,0.35,1,12,18,7,263,3,2,0
6420,10.46,91.0,7149,1834,2581,943286,0,128,1,-175.5,80.0,994.7,2612387634,4,16108,816,2533.7,2270.2,395,7.45,1,9,16,7373,6,2,2,0
6421,16.04,91.0,7149,1834,2581,943286,0,128,1,-175.5,80.0,994.7,2612384690,4,16108,816,2533.7,2270.2,395,0.32,1,9,15,5,260,2,1,0
6422,7.91,91.0,7149,1834,2581,943286,0,128,1,-175.5,80.0,994.7,2612388210,4,16108,816,2533.7,2270.2,395,7.19,2,9,17,7071,4,50,2,0
6423,14.60,91.0,7149,1840,2585,943748,0,128,1,-175.5,80.0,994.7,2612385198,4,16108,816,2533.7,2270.2,395,0.33,1,10,16,6,263,2,1,0
6424,7.94,91.0,7149,1841,2586,943750,0,128,1,-175.5,80.0,994.7,2612388506,4,16108,816,2533.7,2270.2,395,7.34,1,14,24,7256,6,2,2,0
6425,14.13,91.0,7149,1855,2619,957780,0,128,1,-175.5,80.0,994.7,2612385806,4,16108,816,2533.7,2270.2,395,0.33,1,15,17,5,248,2,2,0
6426,7.96,91.0,7149,1871,2648,959664,0,128,1,-175.5,80.0,994.7,2612389130,4,16108,816,2533.7,2270.2,395,7.21,1,10,18,7085,6,57,2,0
6427,14.33,91.0,7149,1871,2647,959662,0,128,1,-175.5,80.0,994.7,2612386414,4,16108,816,2533.7,2270.2,395,0.32,1,9,16,5,254,2,1,0
6428,8.59,91.0,7149,1871,2648,959664,0,128,1,-175.5,80.0,994.7,2612389738,4,16108,816,2533.7,2270.2,395,7.10,1,9,17,7022,6,2,2,0
6429,15.51,91.0,7149,1881,2661,965160,0,128,1,-175.5,80.0,994.7,2612387022,4,16108,816,2533.7,2270.2,395,0.32,1,9,15,5,252,3,1,0
6430,8.60,91.0,7149,1882,2694,968180,0,128,1,-175.5,80.0,994.7,2612387418,4,16108,816,2533.7,2270.2,395,7.50,1,9,17,7369,5,58,2,0
6431,14.85,91.0,7149,1883,2731,969702,0,128,1,-175.5,80.0,994.7,2612390558,4,16108,816,2533.7,2270.2,395,0.33,1,9,16,5,262,2,2,0
6432,8.65,91.0,7149,1885,2799,974474,0,128,1,-175.5,80.0,994.7,2612390954,4,16108,816,2533.7,2270.2,395,7.07,1,9,16,6998,5,2,2,0
6433,14.46,91.0,7149,1892,2820,975724,0,128,1,-175.5,80.0,994.7,2612388238,4,16108,816,2533.7,2270.2,395,0.32,1,9,16,5,247,2,2,0
6434,9.25,91.0,7149,1975,2915,999024,0,128,1,-175.5,80.0,994.7,2612388634,4,16108,816,2533.7,2270.2,395,7.44,1,9,16,7310,6,59,2,0
6435,14.97,91.0,7149,1995,2943,1005082,0,128,1,-175.5,80.0,994.7,2612391790,4,16108,816,2533.7,2270.2,395,0.33,1,15,17,5,257,2,2,0
6436,9.30,91.0,7149,1994,2971,1006458,0,128,1,-175.5,80.0,994.7,2612389242,4,16108,816,2533.7,2270.2,395,7.18,1,10,18,7105,6,3,2,0
6437,15.68,91.0,7149,2000,2976,1007006,0,128,1,-175.5,80.0,994.7,2612392398,4,16108,816,2533.7,2270.2,395,0.34,1,9,19,8,259,2,2,0
6438,9.23,91.0,7149,2000,3004,1008382,0,128,1,-175.5,80.0,994.7,2612389850,4,16108,816,2533.7,2270.2,395,7.35,1,12,22,7198,4,64,1,0
6439,14.73,91.0,7149,1997,3011,1004230,0,128,1,-175.5,80.0,994.7,2612393022,4,16108,816,2533.7,2270.2,395,0.32,0,9,16,6,251,2,2,0
6440,9.45,91.0,7149,1993,3015,1003270,0,128,1,-175.5,80.0,994.7,2612390458,4,16108,816,2533.7,2270.2,395,7.36,1,10,18,7278,7,3,2,0
6441,15.26,91.0,7149,1993,3032,1004184,0,128,1,-175.5,80.0,994.7,2612390654,4,16108,816,2533.7,2270.2,395,0.34,2,10,16,7,267,2,1,0
6442,9.14,91.0,7149,2010,3061,1006260,0,128,1,-175.5,80.0,994.7,2612394026,4,16108,816,2533.7,2270.2,395,7.24,1,16,22,7091,7,65,2,0
6443,14.84,91.0,7149,2010,3069,1006716,0,128,1,-175.5,80.0,994.7,2612391262,4,16108,816,2533.7,2270.2,395,0.33,1,9,17,6,263,2,1,0
6444,8.94,91.0,7149,2011,3117,1008676,0,128,1,-175.5,80.0,994.7,2612394650,4,16108,816,2533.7,2270.2,395,7.22,1,9,17,7145,5,2,2,0
6445,15.24,91.0,7149,2007,3134,1009590,0,128,1,-175.5,80.0,994.7,2612391870,4,16108,816,2533.7,2270.2,395,0.34,0,10,17,5,264,2,2,0
6446,8.75,91.0,7149,2170,3306,1193882,0,128,1,-175.5,80.0,994.7,2612395258,4,16108,816,2533.7,2270.2,395,7.46,2,9,16,7312,15,64,2,0
6447,14.85,91.0,7149,2169,3306,1198488,0,128,1,-175.5,80.0,994.7,2612392478,4,16108,816,2533.7,2270.2,395,0.31,1,10,15,5,248,2,1,0
6448,8.85,91.0,7149,2176,3331,1198137,0,128,1,-175.5,80.0,994.7,2612392874,4,16108,816,2533.7,2270.2,395,7.00,1,9,18,6925,4,2,2,0
6449,14.81,91.0,7149,2165,3354,1199623,0,128,1,-175.5,80.0,994.7,2612396078,4,16108,816,2533.7,2270.2,395,0.34,1,12,18,6,256,3,1,0
6450,10.19,91.0,7149,2161,3360,1199507,0,128,1,-175.5,80.0,994.7,2612393842,4,16108,816,2533.7,2270.2,395,7.93,1,13,26,7782,8,61,2,0
6451,16.75,91.0,7149,2161,3388,1200883,0,128,1,-175.5,80.0,994.7,2612396886,4,16108,816,2533.7,2270.2,395,0.36,1,9,16,5,291,2,2,0
6452,9.02,91.0,7149,2165,3394,1201583,0,128,1,-175.5,80.0,994.7,2612394190,4,16108,816,2533.7,2270.2,395,7.35,1,10,16,7266,7,3,2,0
6453,15.75,91.0,7149,2165,3393,1201581,0,128,1,-175.5,80.0,994.7,2612397410,4,16108,816,2533.7,2270.2,395,0.32,0,10,15,5,252,2,1,0
6454,8.87,91.0,7149,2159,3431,1201977,0,128,1,-175.5,80.0,994.7,2612394798,4,16108,816,2533.7,2270.2,395,7.36,1,10,16,7212,6,60,3,0
6455,15.99,91.0,7149,2159,3430,1201975,0,128,1,-175.5,80.0,994.7,2612394994,4,16108,816,2533.7,2270.2,395,0.32,1,9,15,5,251,2,1,0
6456,9.05,91.0,7149,2159,3431,1201977,0,128,1,-175.5,80.0,994.7,2612398414,4,16108,816,2533.7,2270.2,395,7.12,1,10,16,7051,6,3,2,0
6457,15.15,91.0,7149,2159,3430,1201975,0,128,1,-175.5,80.0,994.7,2612395602,4,16108,816,2533.7,2270.2,395,0.50,3,17,22,7,283,2,1,0
6458,8.77,91.0,7149,2158,3446,1200605,0,128,1,-175.5,80.0,994.7,2612395998,4,16108,816,2533.7,2270.2,395,7.89,1,9,17,7751,8,68,2,0
6459,16.00,91.0,7149,2158,3445,1200603,0,128,1,-175.5,80.0,994.7,2612399234,4,16108,816,2533.7,2270.2,395,0.34,1,9,16,5,269,2,2,0
6460,9.75,91.0,7149,2158,3446,1200605,0,128,1,-175.5,80.0,994.7,2612396606,4,16108,816,2533.7,2270.2,395,6.97,1,12,19,6879,10,5,3,0
6461,15.41,91.0,7149,2162,3446,1201403,0,128,1,-175.5,80.0,994.7,2612399842,4,16108,816,2533.7,2270.2,395,0.38,1,10,19,7,298,4,2,0
6462,9.57,87.0,7149,2162,3447,1201405,0,128,1,-175.5,80.0,994.7,2612397214,4,16108,816,2533.7,2270.2,395,7.86,1,14,24,7702,7,61,2,0
6463,16.25,87.0,7149,2148,3431,1198013,0,128,1,-175.5,80.0,994.7,2612400466,4,16108,816,2533.7,2270.2,395,0.44,1,9,17,7,358,4,2,0
6464,10.12,87.0,7149,2147,3452,1198623,0,128,1,-175.5,80.0,994.7,2612398826,4,16108,816,2533.7,2270.2,395,6.67,1,10,15,6597,4,2,2,0
6465,14.92,87.0,7149,2147,3452,1198623,0,128,1,-175.5,80.0,994.7,2612399122,4,16108,816,2533.7,2270.2,395,0.32,1,10,16,5,249,3,1,0
6466,9.77,87.0,7149,2137,3432,1181347,0,128,1,-175.5,80.0,994.7,2612402474,4,16108,816,2533.7,2270.2,395,7.57,1,9,18,7428,5,70,2,0
6467,16.02,87.0,7149,2136,3430,1180961,0,128,1,-175.5,80.0,994.7,2612400634,4,16108,816,2533.7,2270.2,395,0.32,1,9,17,6,253,2,1,0
6468,9.54,87.0,7149,2130,3411,1181307,0,128,1,-175.5,80.0,994.7,2612401030,4,16108,816,2533.7,2270.2,395,7.18,1,9,16,7109,6,2,2,0
6469,15.44,87.0,7149,2132,3411,1180933,0,128,1,-175.5,80.0,994.7,2612405302,4,16108,816,2533.7,2270.2,395,0.35,1,10,17,6,281,1,1,0
6470,9.61,87.0,7149,2128,3409,1181039,0,128,1,-175.5,80.0,994.7,2612402642,4,16108,816,2533.7,2270.2,395,7.70,1,15,31,7549,6,59,3,0
6471,15.52,87.0,7149,2134,3413,1181097,0,128,1,-175.5,80.0,994.7,2612405910,4,16108,816,2533.7,2270.2,395,0.33,1,9,15,5,257,2,2,0
6472,9.58,87.0,7149,2141,3408,1176219,0,128,1,-175.5,80.0,994.7,2612403250,4,16108,816,2533.7,2270.2,395,7.12,1,12,21,7033,7,3,2,0
6473,15.87,87.0,7149,2141,3406,1175417,0,128,1,-175.5,80.0,994.7,2612403446,4,16108,816,2533.7,2270.2,395,0.35,1,9,17,5,279,2,2,0
6474,9.59,87.0,7149,2128,3394,1175315,0,128,1,-175.5,80.0,994.7,2612407242,5,16108,816,2533.7,2270.2,395,7.45,0,10,16,7311,6,68,2,0
6475,21.52,87.0,7149,3309,5083,1316452,0,128,1,-175.5,5.0,994.7,2612435254,5,16108,816,2555.7,2270.2,395,0.34,1,12,17,5,259,2,1,0
6476,19.91,87.0,7149,3617,6039,1382543,0,128,1,-175.5,5.0,995.1,2612436290,5,16108,816,2555.7,2270.2,395,7.48,1,12,19,7379,10,3,2,0
6477,19.57,87.0,7149,3611,6024,1381353,0,128,1,-175.5,5.0,995.4,2612439674,5,16108,816,2555.7,2270.2,395,0.34,0,11,19,5,256,2,2,0
6478,11.16,87.0,7149,3602,5993,1379468,0,128,1,-175.5,5.0,995.7,2612437902,5,16108,816,2555.7,2270.2,395,8.00,1,11,18,7867,4,50,2,0
6479,19.16,87.0,7149,3603,5989,1379326,0,128,1,-175.5,5.0,995.8,2612439202,5,16108,816,2555.7,2270.2,395,0.43,1,10,17,6,312,2,2,0
6480,14.60,87.0,7149,3603,5989,1379326,0,128,1,-175.5,5.0,996.1,2612439858,5,16108,816,2555.7,2270.2,395,7.38,1,9,17,7298,7,2,2,0
6481,19.68,87.0,7149,3576,5894,1370731,0,128,1,-175.5,5.0,996.3,2612453362,5,16108,816,2555.7,2270.2,395,0.41,1,13,20,6,317,2,2,0
6482,11.60,87.0,7149,3576,5894,1370731,0,128,1,-175.5,5.0,996.6,2612457750,5,16108,816,2555.7,2270.2,395,7.72,1,13,19,7568,6,59,2,0
6483,18.09,87.0,7149,3571,5879,1370381,0,128,1,-175.5,5.0,996.8,2612750290,5,16108,816,2555.7,2270.2,395,0.36,1,11,16,5,285,3,1,0
6484,17.36,87.0,7149,3534,5978,1367055,0,128,1,-175.5,5.0,997.1,2612758078,5,16108,816,2555.9,2270.5,395,7.30,1,14,20,7176,7,2,2,0
6485,18.31,87.0,7149,3523,5942,1364770,0,128,1,-175.5,5.0,997.3,2612768870,5,16108,816,2555.9,2270.5,395,0.32,1,9,16,5,247,2,1,0
6486,12.01,87.0,7149,3523,5942,1364770,0,128,1,-175.5,5.0,997.6,2612770170,5,16108,816,2555.9,2270.5,395,7.57,1,12,20,7419,7,61,2,0
6487,18.13,87.0,7149,3517,5905,1363334,0,128,1,-175.5,5.0,997.8,2612773570,5,16108,816,2555.9,2270.5,395,0.34,1,11,16,5,261,3,1,0
6488,12.54,87.0,7149,3513,5900,1363274,0,128,1,-175.5,5.0,998.1,2612771782,5,16108,816,2555.9,2270.5,395,7.46,1,10,16,7378,6,2,2,0
6489,20.01,87.0,7149,3508,5890,1362910,0,128,1,-175.5,5.0,998.2,2612772078,5,16108,816,2555.9,2270.5,395,0.34,1,10,17,6,259,2,1,0
6490,12.64,87.0,7149,3505,5879,1361765,0,128,1,-175.5,5.0,998.5,2612773378,5,16108,816,2555.9,2270.5,395,7.33,1,10,16,7154,9,90,4,0
6491,18.26,87.0,7149,3505,5879,1361765,0,128,1,-175.5,5.0,998.7,2612774678,5,16108,816,2555.9,2270.5,395,0.39,1,11,17,5,315,2,2,0
6492,12.75,87.0,7149,3496,5868,1360577,0,128,1,-175.5,5.0,999.0,2612778078,5,16108,816,2555.9,2270.5,395,7.47,1,11,16,7386,7,3,2,0
6493,18.83,87.0,7149,3494,5863,1360517,0,128,1,-175.5,5.0,999.2,2612776290,5,16108,816,2555.9,2270.5,395,0.34,1,10,16,5,263,2,1,0
6494,12.21,87.0,7149,3482,5830,1359140,0,128,1,-175.5,5.0,999.5,2612776586,5,16108,816,2555.9,2270.5,395,7.53,2,16,22,7368,6,55,2,0
6495,20.15,87.0,7149,3483,5807,1358928,0,128,1,-175.5,5.0,999.7,2612777298,5,16108,816,2555.9,2270.5,395,0.34,1,10,17,5,260,2,1,0
6496,12.18,87.0,7149,3469,5659,1356296,0,128,1,-175.5,5.0,1000.0,2612778598,5,16108,816,2555.9,2270.5,395,7.49,1,10,17,7408,6,2,2,0
6497,17.79,87.0,7149,3433,5624,1351996,0,128,1,-175.5,5.0,1000.2,2612783018,5,16108,816,2555.9,2270.5,395,0.35,2,11,16,6,263,4,2,0
6498,12.07,87.0,7149,3428,5589,1350587,0,128,1,-175.5,5.0,1000.4,2612781198,5,16108,816,2555.9,2270.5,395,8.00,2,16,20,7800,9,61,2,0
6499,19.86,87.0,7149,3413,5581,1350219,0,128,1,-175.5,5.0,1000.6,2612785618,5,16108,816,2555.9,2270.5,395,0.33,3,16,16,6,248,2,1,0
6500,11.77,87.0,7149,3406,5561,1349414,0,128,1,-175.5,5.0,1000.9,2612783814,5,16108,816,2555.9,2270.5,395,7.60,2,12,18,7507,7,2,3,0
6501,18.95,87.0,7149,3385,5528,1347802,0,128,1,-175.5,5.0,1001.1,2612784634,5,16108,816,2555.9,2270.5,395,0.47,2,12,35,6,363,2,2,0
6502,11.81,87.0,7149,3385,5528,1347802,0,128,1,-175.5,5.0,1001.4,2612785934,5,16108,816,2555.9,2270.5,395,7.64,1,13,19,7477,8,68,2,0
6503,17.68,87.0,7149,3372,5500,1347090,0,128,1,-175.5,5.0,1001.5,2612786230,5,16108,816,2555.9,2270.5,395,0.35,1,9,17,5,278,2,2,0
6504,11.74,87.0,7149,3359,5472,1346058,0,128,1,-175.5,5.0,1001.8,2612790650,5,16108,816,2555.9,2270.5,395,6.94,1,11,17,6858,6,2,2,0
6505,18.15,87.0,7149,3360,5468,1345916,0,128,1,-175.5,5.0,1002.0,2612788846,5,16108,816,2555.9,2270.5,395,0.37,2,10,17,5,295,2,1,0
6506,12.32,87.0,7149,3350,5453,1345796,0,128,1,-175.5,5.0,1002.3,2612789142,5,16108,816,2555.9,2270.5,395,7.10,1,11,17,6972,4,54,2,0
6507,18.64,87.0,7149,3342,5448,1345736,0,128,1,-175.5,5.0,1002.4,2612790442,5,16108,816,2555.9,2270.5,395,0.34,1,11,16,5,263,2,1,0
6508,12.38,87.0,7149,3337,5432,1345168,0,128,1,-175.5,5.0,1002.7,2612790738,5,16108,816,2555.9,2270.5,395,7.46,1,11,16,7376,9,2,2,0
6509,18.30,87.0,7149,3347,5432,1345168,0,128,1,-175.5,5.0,1002.9,2612795174,5,16108,816,2555.9,2270.5,395,0.32,1,9,17,5,244,2,1,0
6510,12.37,87.0,7149,3336,5406,1343918,0,128,1,-175.5,5.0,1003.2,2612792766,5,16108,816,2555.9,2270.5,395,7.39,1,10,18,7235,6,72,2,0
6511,20.72,87.0,7149,3338,5406,1343918,0,128,1,-175.5,5.0,1003.4,2612796770,5,16108,816,2555.9,2270.5,395,0.35,1,11,18,6,264,2,1,0
6512,12.38,87.0,7149,3338,5406,1343918,0,128,1,-175.5,5.0,1003.7,2612793946,5,16108,816,2555.9,2270.5,395,7.45,1,11,18,7354,5,2,3,0
6513,18.31,87.0,7149,3341,5391,1343568,0,128,1,-175.5,5.0,1003.9,2612793922,5,16108,816,2555.9,2270.5,395,0.38,1,11,17,5,297,2,2,0
6514,11.89,87.0,7149,3324,5361,1342778,0,128,1,-175.5,5.0,1004.1,2612795222,5,16108,816,2555.9,2270.5,395,7.79,1,10,23,7651,6,58,2,0
6515,17.93,87.0,7149,3310,5336,1341908,0,128,1,-175.5,5.0,1004.3,2612799658,5,16108,816,2555.9,2270.5,395,0.38,2,13,24,6,263,2,1,0
6516,11.87,87.0,7149,3286,5331,1341668,0,128,1,-175.5,5.0,1004.6,2612801630,5,16108,816,2555.9,2270.5,395,7.30,1,9,17,7204,7,3,3,0
6517,16.88,87.0,7149,3286,5331,1341668,0,128,1,-175.5,5.0,1004.8,2614524454,5,16108,816,2555.9,2270.5,395,129.46,1,11,16,5,246,2,2,0
6518,132.32,87.0,7149,3293,5294,1405788,0,128,1,-175.5,5.0,1005.0,2614538518,5,16108,816,2555.9,2270.5,395,7.32,1,13,19,7144,8,77,3,0
