frame,time_ms,fps,node_count,draw_calls,rendered_objects,primitives,queue_size,loaded_cells,async_requests,cam_x,cam_y,cam_z,memory_static,segment,mid_instances,mid_mesh_types,vram_mb,texture_mem_mb,promoted_objects
647,30.21,18.0,693,78,182,51696,56,4,2,824.5,100.0,394.7,2715723807,4,891,695,2352.1,2272.0,105
648,28.50,18.0,732,79,187,53741,53,4,2,824.5,100.0,394.7,2713177695,4,570,695,2352.1,2272.0,105
649,24.93,18.0,777,79,194,57087,50,4,2,824.5,100.0,394.7,2713459031,4,573,695,2352.5,2272.2,105
650,23.44,18.0,831,81,203,58998,45,4,2,824.5,100.0,394.7,2713772787,4,578,695,2352.3,2272.2,105
651,19.82,18.0,858,81,206,59106,41,4,2,824.5,100.0,394.7,2713989607,4,582,695,2352.1,2272.0,105
652,17.58,18.0,896,81,212,60797,38,4,2,824.5,100.0,394.7,2714231643,4,585,695,2352.3,2272.2,105
653,20.11,18.0,930,81,214,61780,36,4,2,824.5,100.0,394.7,2714467143,4,587,695,2352.5,2272.2,105
654,18.65,18.0,964,78,219,64508,34,4,2,824.5,100.0,394.7,2714745711,4,589,695,2352.3,2272.2,105
655,16.93,18.0,995,76,218,64508,32,4,2,824.5,100.0,394.7,2714999943,4,591,695,2352.4,2272.2,105
656,20.43,18.0,1029,69,220,65761,30,4,2,824.5,100.0,394.7,2715098323,4,593,695,2352.3,2272.2,105
657,21.18,32.0,1060,69,221,65763,28,4,2,824.5,100.0,394.7,2715307851,4,595,695,2352.4,2272.2,105
658,21.75,32.0,1099,64,222,65887,25,4,2,824.5,100.0,394.7,2715549115,4,598,695,2352.4,2272.2,105
659,19.21,32.0,1130,64,222,65887,23,4,2,824.5,100.0,394.7,2715826907,4,600,695,2352.4,2272.2,105
660,27.54,32.0,1118,4,87,29896,0,2,2,1324.5,100.0,394.7,2716088931,4,623,695,2351.4,2271.3,105
661,141.05,32.0,1118,4,85,29892,0,2,0,1324.5,100.0,394.7,2714455483,4,453,695,2351.4,2271.3,105
662,17.86,32.0,1120,4,86,29894,272,2,2,1324.5,100.0,394.7,2713057359,4,279,695,2351.4,2271.3,203
663,34.83,32.0,81,4,87,29896,570,2,4,1324.5,100.0,394.7,2712590553,4,307,695,2355.9,2275.4,204
664,61.18,32.0,154,16,97,32229,578,2,4,1324.5,100.0,394.7,2715083619,4,315,698,2356.2,2275.3,204
665,26.81,32.0,240,24,113,34767,572,2,4,1324.5,100.0,394.7,2715441987,4,321,698,2356.8,2275.9,204
666,21.62,32.0,305,27,116,35341,553,2,4,1324.5,100.0,394.7,2715991315,4,340,700,2357.6,2276.7,204
667,26.37,32.0,361,46,135,42092,549,2,4,1324.5,100.0,394.7,2716306027,4,344,700,2356.6,2275.7,204
668,20.67,32.0,406,63,152,47242,546,2,4,1324.5,100.0,394.7,2716527987,4,347,700,2356.4,2275.5,204
669,19.68,32.0,457,75,185,59633,543,2,4,1324.5,100.0,394.7,2716835259,4,350,700,2356.6,2275.7,204
670,23.43,32.0,506,91,208,64605,539,2,4,1324.5,100.0,394.7,2717057175,4,354,700,2356.6,2275.7,204
671,23.18,32.0,557,97,235,71480,534,2,4,1324.5,100.0,394.7,2717410815,4,359,700,2356.6,2275.7,204
672,21.26,32.0,611,110,255,76649,529,2,4,1324.5,100.0,394.7,2717704007,4,364,700,2356.4,2275.5,204
673,20.01,32.0,652,115,269,79525,524,2,4,1324.5,100.0,394.7,2717952395,4,369,700,2356.4,2275.5,204
674,20.65,32.0,682,122,285,80593,517,2,4,1324.5,100.0,394.7,2718145727,4,376,700,2355.7,2274.9,204
675,21.49,32.0,716,132,301,82609,512,2,4,1324.5,100.0,394.7,2718355543,4,381,700,2356.4,2275.5,204
676,20.63,32.0,753,143,316,85847,507,2,4,1324.5,100.0,394.7,2718639463,4,386,700,2356.4,2275.5,204
677,34.44,32.0,777,143,328,86615,501,2,4,1324.5,100.0,394.7,2725427741,4,392,700,2355.7,2274.9,204
678,21.66,32.0,808,147,341,88403,495,2,4,1324.5,100.0,394.7,2725342803,4,398,700,2359.4,2278.5,204
679,21.44,32.0,865,157,358,93202,490,2,4,1324.5,100.0,394.7,2725684095,4,403,700,2359.4,2278.5,204
680,20.41,32.0,909,167,376,96808,486,2,4,1324.5,100.0,394.7,2725936267,4,407,700,2359.4,2278.5,204
681,19.65,32.0,944,178,392,99140,482,2,4,1324.5,100.0,394.7,2726180543,4,411,700,2359.4,2278.5,204
682,22.81,32.0,988,192,411,105629,477,2,4,1324.5,100.0,394.7,2726469363,4,416,700,2359.8,2278.7,204
683,139.96,32.0,1024,204,427,108071,473,2,4,1324.5,100.0,394.7,2726694499,4,420,700,3331.4,3250.5,204
684,34.26,27.0,1058,211,445,110475,469,2,4,1324.5,100.0,394.7,2726881595,4,424,700,2365.4,2284.5,204
685,21.85,27.0,1107,223,462,114623,464,2,4,1324.5,100.0,394.7,2727194963,4,429,700,2365.6,2284.7,204
686,20.47,27.0,1143,228,476,119833,461,2,4,1324.5,100.0,394.7,2727414799,4,432,700,2365.4,2284.5,204
687,21.68,27.0,1186,229,487,122067,455,2,4,1324.5,100.0,394.7,2727645383,4,438,700,2365.4,2284.5,204
688,26.74,27.0,1247,235,501,126868,450,2,4,1324.5,100.0,394.7,2728020791,4,443,700,2365.8,2284.7,204
689,20.89,27.0,1286,241,512,127772,444,2,4,1324.5,100.0,394.7,2728236447,4,449,700,2364.7,2283.9,204
690,22.86,27.0,1330,247,521,129911,439,2,4,1324.5,100.0,394.7,2728525495,4,454,700,2365.8,2284.7,204
691,21.61,27.0,1379,252,534,133941,435,2,4,1324.5,100.0,394.7,2728834947,4,458,700,2365.6,2284.7,204
692,23.00,27.0,1436,260,545,137501,430,2,4,1324.5,100.0,394.7,2729143543,5,463,700,2365.6,2284.7,204
693,20.22,27.0,1474,248,564,146479,426,2,4,1324.3,100.0,394.8,2729435259,5,467,700,2365.4,2284.5,204
694,17.51,27.0,1502,189,534,137822,424,2,4,1323.9,100.0,395.0,2729687899,5,469,700,2365.8,2284.7,204
695,20.20,27.0,1552,186,530,134017,420,2,4,1323.4,100.0,395.2,2730006487,5,473,700,2365.4,2284.5,204
696,20.89,27.0,1594,186,534,135386,416,2,4,1322.6,100.0,395.5,2730276023,5,477,700,2365.6,2284.7,204
697,40.88,27.0,1647,192,542,137114,411,2,4,1321.6,100.0,395.9,2735080866,5,482,700,2365.4,2284.5,204
698,22.87,27.0,1689,195,549,140155,406,2,4,1318.9,100.0,397.0,2735058923,5,487,700,2367.6,2286.7,204
699,23.80,27.0,1738,207,559,143541,402,2,4,1317.0,100.0,397.7,2735404479,5,491,700,2367.8,2286.7,204
700,24.70,27.0,1788,205,556,143289,398,2,4,1314.7,100.0,398.6,2735722339,5,495,700,2367.6,2286.7,204
701,21.90,27.0,1827,202,556,146821,394,2,4,1312.0,100.0,399.7,2735974887,5,499,700,2367.8,2286.7,204
702,22.17,27.0,1866,198,547,142783,389,2,4,1309.4,100.0,400.8,2736206035,5,504,700,2367.4,2286.5,204
703,131.17,27.0,1893,189,529,139012,384,2,4,1306.5,100.0,401.9,2736416967,5,509,700,3342.7,3261.9,204
704,80.39,27.0,1926,151,484,120743,379,2,4,1284.6,100.0,410.7,2736688671,5,514,700,2371.8,2290.7,204
705,31.72,27.0,1961,260,537,138735,374,2,4,1267.3,100.0,417.6,2736914743,5,519,700,2370.7,2289.9,204
706,21.48,27.0,1989,326,568,148549,368,2,4,1259.7,100.0,420.7,2737114311,5,525,700,2371.4,2290.5,204
707,22.96,27.0,2034,250,524,133322,365,2,4,1254.3,100.0,422.8,2737429723,5,528,700,2371.6,2290.7,204
708,20.88,27.0,2085,195,495,125792,362,2,4,1248.3,100.0,425.2,2737790003,5,531,700,2371.6,2290.7,204
709,35.62,27.0,2123,177,487,123989,359,2,4,1242.7,100.0,427.5,2740275399,5,534,700,2371.6,2290.7,204
710,22.78,27.0,2164,166,483,123259,353,2,4,1232.7,100.0,431.5,2740503843,5,540,700,2372.4,2291.5,204
711,20.14,27.0,2200,138,469,119507,349,2,4,1226.0,100.0,434.1,2740733935,5,544,700,2372.4,2291.5,204
712,20.22,28.0,2236,125,462,115245,345,2,4,1219.9,100.0,436.5,2740953571,5,548,700,2372.4,2291.5,204
713,21.17,28.0,2269,129,462,113945,340,2,4,1213.7,100.0,439.0,2741178823,5,553,700,2372.4,2291.5,204
714,21.02,28.0,2315,131,462,113945,335,2,4,1207.0,100.0,441.7,2741470319,5,558,700,2371.7,2290.9,204
715,136.64,28.0,2352,127,462,114545,330,2,4,1200.2,100.0,444.4,2741681007,5,563,700,3349.7,3268.9,204
716,63.46,28.0,2413,133,462,117195,323,2,4,1152.2,100.0,463.7,2742047235,5,570,700,2374.6,2293.7,204
717,48.65,28.0,2468,266,518,130086,319,2,4,1127.8,100.0,473.4,2742383275,5,574,700,2374.6,2293.7,204
718,25.04,28.0,2519,176,416,117008,312,2,4,1108.2,100.0,481.2,2742618851,5,581,700,2374.4,2293.5,204
719,20.70,28.0,2554,124,370,99945,308,2,4,1097.8,100.0,485.4,2742848679,5,585,700,2374.4,2293.5,204
720,19.08,28.0,2577,118,364,98733,303,2,4,1089.2,100.0,488.9,2743039375,5,590,700,2373.7,2292.9,204
721,20.63,28.0,1929,98,338,91614,253,2,4,1081.1,100.0,492.1,2741436491,5,640,700,2374.4,2293.5,468
722,16.15,28.0,1931,82,311,86710,423,2,6,1072.2,100.0,495.7,2742201763,5,690,700,2373.7,2292.9,468
723,21.10,28.0,1813,62,281,80950,373,8,5,1065.1,100.0,498.5,2742331555,5,740,700,2374.4,2293.5,469
724,19.03,28.0,1834,50,248,78768,352,8,5,1055.8,100.0,502.2,2742683823,5,761,700,2374.4,2293.5,469
725,39.43,28.0,1867,49,236,74784,348,8,4,1047.4,100.0,505.6,2742811139,5,765,700,2374.4,2293.5,469
726,25.72,28.0,1923,52,230,72708,339,8,4,1029.5,100.0,512.7,2743222587,5,774,700,2374.4,2293.5,469
727,22.21,28.0,1962,65,173,60119,336,8,4,1017.6,100.0,517.5,2743439403,5,777,700,2374.6,2293.7,469
728,21.77,28.0,1997,64,166,56376,333,8,4,1007.3,100.0,521.6,2743677855,5,780,700,2374.4,2293.5,469
729,18.56,28.0,2036,35,125,41984,330,8,4,997.0,100.0,525.7,2743866019,5,783,700,2374.4,2293.5,469
730,29.18,28.0,2080,14,100,34808,325,8,4,988.2,100.0,529.3,2746265963,5,788,700,2374.8,2293.7,469
731,24.15,28.0,2119,17,102,35600,321,8,4,974.1,100.0,534.9,2746459687,5,792,700,2375.6,2294.7,469
732,19.82,28.0,2156,13,97,33620,316,8,4,962.4,100.0,539.6,2746709499,5,797,700,2375.4,2294.5,469
733,17.98,28.0,2188,7,89,31624,309,8,4,952.6,100.0,543.5,2746996847,5,804,700,2375.6,2294.7,469
734,21.91,28.0,2194,4,85,29892,550,8,6,943.7,100.0,547.0,2748051915,5,854,700,2375.8,2294.9,508
735,137.08,28.0,2230,7,88,30432,459,9,5,932.8,100.0,551.4,2747768451,5,804,702,3355.2,3274.3,508
736,38.39,24.0,2281,4,86,29894,452,9,5,862.5,100.0,579.5,2748026599,5,811,702,2377.8,2296.9,508
737,55.64,24.0,2336,4,85,29892,447,9,5,842.3,100.0,587.6,2748176199,5,816,702,2377.9,2296.9,508
738,82.12,24.0,1846,4,85,29892,325,7,3,812.6,100.0,599.5,2745962259,5,764,702,2377.8,2296.9,508
739,38.06,24.0,1868,4,85,29892,275,7,3,768.2,100.0,617.3,2745389507,5,688,702,2378.2,2297.1,508
740,17.30,24.0,1870,4,85,29892,363,7,5,747.3,100.0,625.6,2747002843,5,738,702,2383.9,2302.9,535
741,54.20,24.0,1898,4,85,29892,373,7,5,737.8,100.0,629.4,2748296915,5,740,702,2384.7,2303.5,535
742,24.40,24.0,1978,4,85,29892,370,7,5,707.9,100.0,641.4,2748690575,5,743,703,2386.3,2305.1,535
743,60.60,24.0,1793,4,85,29892,368,7,5,694.3,100.0,646.8,2748224399,5,745,703,2386.2,2305.0,535
744,34.20,24.0,1579,4,85,29892,365,7,5,660.5,100.0,660.3,2745334239,5,488,703,2386.2,2305.0,535
745,28.91,24.0,1369,4,85,29892,331,7,5,641.4,100.0,668.0,2745320351,5,521,703,2386.2,2305.0,535
746,27.61,24.0,1090,4,85,29892,297,7,4,625.2,100.0,674.5,2744764167,5,554,703,2384.1,2302.9,535
747,25.37,24.0,1023,4,85,29892,291,7,4,609.7,100.0,680.7,2744695643,5,560,703,2384.7,2303.5,535
748,21.43,24.0,1029,4,85,29892,470,7,6,595.4,100.0,686.4,2747095143,5,608,703,2392.9,2311.5,558
749,119.47,24.0,663,4,85,29892,474,8,5,583.4,100.0,691.2,2746372115,5,514,703,2393.2,2311.8,558
750,53.48,24.0,688,4,85,29892,469,7,5,516.2,100.0,718.0,2745402839,5,361,703,2394.0,2312.6,558
751,28.79,24.0,744,4,84,29890,466,7,5,486.3,100.0,730.0,2745753343,5,364,703,2394.0,2312.7,558
752,67.28,24.0,784,4,84,29890,464,7,5,470.2,100.0,736.5,2756918712,5,366,703,2394.0,2312.7,558
753,59.69,24.0,829,4,84,29890,288,5,4,432.8,100.0,751.4,2755546351,5,268,703,2399.1,2317.8,558
754,20.25,24.0,831,4,84,29890,565,5,6,399.9,100.0,764.6,2756550123,5,318,703,2399.7,2318.3,572
755,32.89,24.0,857,4,84,29890,540,5,6,388.8,100.0,769.0,2757233655,5,345,703,2400.4,2319.0,572
756,22.63,20.0,892,4,84,29890,490,5,6,370.9,100.0,776.2,2757887227,5,394,703,2400.4,2319.0,572
757,140.61,20.0,944,4,84,29890,487,5,6,358.6,100.0,781.1,2758146443,5,397,703,3391.9,3310.5,572
758,83.48,20.0,806,4,85,29892,480,5,5,283.7,100.0,811.1,2756538707,5,253,703,2410.5,2329.2,572
759,64.33,20.0,865,4,84,29890,459,5,5,240.6,100.0,828.3,2757044315,5,274,703,2411.9,2330.5,572
760,61.34,20.0,517,4,84,29890,393,4,4,208.1,100.0,841.3,2755323651,5,222,703,2409.7,2328.3,572
761,18.70,20.0,282,4,84,29890,343,4,4,178.0,100.0,853.3,2755255159,5,271,703,2410.4,2329.0,588
762,17.54,20.0,284,4,84,29890,532,4,6,168.9,100.0,857.0,2756610027,5,321,703,2416.8,2335.5,588
763,47.56,20.0,294,4,84,29890,573,4,6,160.5,100.0,860.3,2757376487,5,324,703,2417.3,2335.9,588
764,25.23,20.0,330,4,84,29890,554,4,6,138.0,100.0,869.3,2757826043,5,340,703,2417.5,2336.1,588
765,19.78,20.0,375,4,84,29890,548,4,6,126.3,100.0,874.0,2758087395,5,346,703,2418.1,2336.7,588
766,18.79,20.0,434,4,84,29890,545,4,6,117.2,100.0,877.6,2758432899,5,349,703,2418.0,2336.6,588
767,74.79,20.0,529,4,84,29890,448,5,5,108.7,100.0,881.1,2758316759,5,307,703,2418.0,2336.6,588
768,25.43,20.0,666,4,84,29890,442,5,5,75.6,100.0,894.3,2758830847,5,313,703,2417.8,2336.4,588
769,21.32,20.0,702,4,84,29890,437,5,5,64.7,100.0,898.7,2759071107,5,317,703,2417.8,2336.4,588
770,22.42,20.0,735,4,84,29890,433,5,5,55.6,100.0,902.3,2759322219,5,321,703,2418.7,2337.3,588
771,20.55,20.0,827,4,84,29890,430,5,5,46.3,100.0,906.0,2759671531,5,324,703,2417.2,2335.8,588
772,20.86,20.0,855,4,84,29890,421,5,5,37.9,100.0,909.4,2759977603,5,333,703,2418.0,2336.7,588
773,23.57,20.0,908,4,84,29890,415,5,5,29.4,100.0,912.7,2760287671,5,339,703,2419.4,2338.0,588
774,24.96,20.0,913,4,84,29890,488,5,6,20.1,100.0,916.5,2764053647,5,387,703,2429.0,2347.6,625
775,76.68,20.0,955,4,84,29890,520,5,6,10.3,100.0,920.4,2765458747,5,392,703,2430.2,2348.8,625
776,77.79,20.0,956,4,84,29890,327,4,4,-18.3,100.0,931.9,2764152651,5,294,703,2430.8,2349.4,625
777,134.41,21.0,1107,15,95,31672,322,4,4,-45.4,100.0,942.7,2764752355,5,299,703,3422.7,3341.3,625
778,50.30,21.0,1152,13,97,31226,288,4,4,-86.9,100.0,959.3,2765282927,5,332,703,2432.7,2351.3,625
779,26.91,21.0,879,7,89,30456,238,4,4,-100.7,100.0,964.8,2767218915,5,382,703,2432.5,2351.1,648
780,21.93,21.0,883,6,86,30422,376,4,6,-107.6,100.0,967.6,2770063903,5,431,703,2451.1,2369.6,648
781,135.05,21.0,915,4,84,30058,560,4,6,-113.0,100.0,969.7,2772644091,5,446,703,3445.4,3363.8,648
782,86.61,21.0,963,4,85,29892,523,5,5,-141.8,100.0,981.3,2771236751,5,298,703,2453.4,2371.8,648
783,24.97,21.0,1009,7,87,31126,513,5,5,-155.9,100.0,986.9,2771528911,5,308,703,2454.8,2373.3,648
784,21.06,21.0,1100,26,109,33847,507,5,5,-159.3,100.0,988.2,2771899699,5,314,703,2453.8,2372.3,648
785,20.79,21.0,1165,42,128,37656,503,5,5,-161.9,100.0,989.3,2772222919,5,318,703,2453.3,2371.7,648
786,18.65,21.0,1241,54,143,41642,502,5,5,-164.3,100.0,990.2,2772565607,5,319,703,2455.3,2373.8,648
787,20.93,21.0,1269,68,160,43661,498,5,5,-166.2,100.0,991.0,2772768963,5,323,703,2453.8,2372.3,648
788,20.72,21.0,1304,78,170,45573,495,5,5,-168.2,100.0,991.8,2772990915,5,326,703,2454.8,2373.3,648
789,22.57,12.0,1336,94,201,47669,490,5,5,-169.9,100.0,992.5,2773220107,5,330,703,2453.4,2371.9,648
790,19.14,12.0,1379,117,229,52694,487,5,5,-171.5,100.0,993.1,2773482751,5,333,703,2453.6,2372.0,648
791,18.56,12.0,1407,124,242,53327,483,5,5,-172.7,100.0,993.6,2773690739,5,337,703,2453.8,2372.3,648
792,20.05,12.0,1432,135,257,54345,480,5,5,-173.6,100.0,994.0,2773901199,5,340,703,2454.2,2372.7,648
793,20.72,12.0,1457,141,267,54877,477,5,5,-174.4,100.0,994.3,2774087611,5,343,703,2453.4,2371.9,648
794,18.80,12.0,1495,144,281,58064,473,5,5,-175.0,100.0,994.5,2774305367,5,346,703,2454.0,2372.4,648
795,17.73,12.0,1520,152,290,59508,470,5,5,-175.4,100.0,994.7,2774498823,5,349,703,2453.8,2372.3,648
796,22.49,12.0,1613,156,297,62199,467,5,5,-175.5,100.0,994.7,2774887907,5,352,703,2456.0,2374.5,648
